epoch, batch, loss, loss_f, loss_e, f_mae, f_rmse, e_mae, e_rmse
    5,    85,          0.13352,          0.13326,       0.00026213,           8.8322,           11.408,            8.303,           10.625
    5,    86,          0.12255,           0.1224,       0.00014937,           8.0014,           10.934,           6.2185,           8.0165
    5,    87,           0.1345,          0.13411,       0.00038819,           8.7021,           11.445,           10.408,           12.933
    5,    88,          0.16306,          0.16256,       0.00050526,           8.6708,             12.6,           12.371,           14.752
    5,    89,          0.17249,          0.17206,       0.00042424,           9.1976,           12.964,           10.913,           13.515
    5,    90,          0.10384,          0.10348,       0.00035903,           7.6986,           10.054,           10.509,           12.433
    5,    91,          0.11035,          0.10996,       0.00038332,            7.785,           10.364,           10.471,           12.847
    5,    92,          0.13565,          0.13529,       0.00036193,           8.2865,           11.495,           10.561,           12.486
    5,    93,         0.094683,         0.094483,       0.00020022,           7.4164,           9.6063,           7.1547,           9.2839
    5,    94,          0.14705,          0.14672,       0.00032877,           8.3286,           11.971,           9.1044,           11.898
    5,    95,          0.12044,          0.12025,       0.00018437,           7.7691,           10.837,           7.0636,           8.9051
    5,    96,         0.076774,         0.076628,       0.00014584,           6.5252,           8.6512,           6.3486,           7.9271
    5,    97,         0.085804,         0.085642,       0.00016138,            6.916,           9.1459,           6.7127,           8.3369
    5,    98,          0.10765,          0.10739,       0.00025507,           7.3942,           10.242,           8.5855,           10.477
    5,    99,           0.1287,           0.1285,       0.00020171,           8.1305,           11.203,           7.4802,           9.3213
    5,   100,          0.07611,         0.075863,       0.00024656,           6.3783,           8.6079,           8.0787,           10.309
    5,   101,          0.12151,          0.12117,        0.0003352,           8.0646,           10.879,           9.7158,           12.011
    5,   102,           0.1101,          0.10996,       0.00014283,           7.6688,           10.363,           6.0501,           7.8391
    5,   103,          0.13471,          0.13449,       0.00021929,           8.2757,           11.461,           7.8093,           9.7152
    5,   104,          0.10703,          0.10682,       0.00021577,           7.7996,           10.214,           7.4266,           9.6395
    5,   105,          0.12088,          0.12061,       0.00027526,           7.8814,           10.853,           9.2221,           10.883
    5,   106,         0.097271,         0.097122,       0.00014881,           7.1502,           9.7396,            6.212,           8.0033
    5,   107,          0.12267,          0.12244,       0.00022512,           8.2747,           10.936,           7.9689,           9.8418
    5,   108,          0.10862,          0.10836,       0.00025516,           7.6272,           10.288,           8.1997,           10.488
    5,   109,          0.11723,          0.11698,       0.00025458,           8.0119,           10.689,           8.6575,           10.472
    5,   110,          0.11146,          0.11115,       0.00030653,           7.8434,           10.419,           9.5458,           11.484
    5,   111,          0.09878,          0.09866,       0.00012029,           7.0655,           9.8164,           5.7036,           7.1985
    5,   112,          0.10332,           0.1031,       0.00022041,           7.5804,           10.035,           8.0304,           9.7425
